Número,Aberto,Resolvido,Encerrado,Prioridade,Categoria,Subcategoria,Produto,Item de configuração,Grupo designado,Aberto por,Entrou para KPI?,KPI Violado?,Código de fechamento,Solução,Duração
INC102922,2025-09-25 20:23:00,2025-09-25 20:59:54.957711510,2025-09-25 21:15:54.957711510,3 - Média,Banco de Dados,Sub A,lsin,CI-309,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,2214.957711508186
INC102923,2025-09-25 22:17:00,2025-09-25 23:16:09.453912132,2025-09-26 02:45:09.453912132,3 - Média,Rede,Sub C,lhco,CI-308,NOC N2,Monitoramento,SIM,NAO,Manutenção Programada,Patch aplicado,3549.4539121323073
INC102924,2025-09-25 23:07:00,2025-09-26 00:09:02.648080344,2025-09-26 01:46:02.648080344,2 - Alta,Rede,Sub A,lrev,CI-146,NOC N2,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,3722.648080344466
INC102925,2025-09-26 00:41:00,2025-09-26 01:40:24.289567032,2025-09-26 02:17:24.289567032,2 - Alta,Rede,Sub C,lhco,CI-237,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,3564.2895670312714
INC102926,2025-09-26 04:20:00,2025-09-26 05:16:01.151589792,2025-09-26 07:30:01.151589792,4 - Baixa,Aplicação,Sub B,lhco,CI-226,NOC N2,Monitoramento,NAO,NAO,Erro de Configuração,Reinício de serviço,3361.151589790107
INC102927,2025-09-26 05:11:00,2025-09-26 05:33:47.030700690,2025-09-26 06:10:47.030700690,3 - Média,Banco de Dados,Sub C,lhco,CI-118,NOC N2,Monitoramento,SIM,SIM,Falha de Aplicação,Ajuste de configuração,1367.0307006912492
INC102928,2025-09-26 06:44:00,2025-09-26 08:53:41.568657066,2025-09-26 09:21:41.568657066,4 - Baixa,Rede,Sub B,lhco,CI-378,NOC N1,Monitoramento,NAO,NAO,Erro de Configuração,Reinício de serviço,7781.568657066193
INC102929,2025-09-26 09:18:00,2025-09-26 11:02:04.207344012,2025-09-26 14:46:04.207344012,3 - Média,Infraestrutura,Sub A,lsin,CI-187,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,6244.207344011272
INC102930,2025-09-26 10:29:00,2025-09-26 11:16:48.205558836,2025-09-26 14:55:48.205558836,2 - Alta,Aplicação,Sub A,lsin,CI-113,SRE,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,2868.205558836201
INC102931,2025-09-26 12:02:00,2025-09-26 13:42:02.273175936,2025-09-26 16:45:02.273175936,4 - Baixa,Infraestrutura,Sub A,lsin,CI-271,NOC N2,Monitoramento,NAO,NAO,Falha de Rede,Patch aplicado,6002.2731759367825
INC102932,2025-09-26 18:20:00,2025-09-26 19:07:25.267542858,2025-09-26 20:17:25.267542858,4 - Baixa,Infraestrutura,Sub C,lhvp,CI-364,NOC N1,Monitoramento,NAO,NAO,Erro de Configuração,Patch aplicado,2845.2675428601
INC102933,2025-09-26 18:42:00,2025-09-26 20:33:04.331013978,2025-09-26 22:13:04.331013978,3 - Média,Infraestrutura,Sub B,lsin,CI-169,Suporte N3,Monitoramento,SIM,NAO,Manutenção Programada,Ajuste de configuração,6664.331013980174
INC102934,2025-09-26 19:57:00,2025-09-26 21:44:39.850654518,2025-09-26 22:26:39.850654518,3 - Média,Rede,Sub C,lsin,CI-2,Suporte N3,Monitoramento,SIM,NAO,Manutenção Programada,Ajuste de configuração,6459.850654515766
INC102935,2025-09-26 19:59:00,2025-09-26 20:24:37.805064126,2025-09-26 22:58:37.805064126,4 - Baixa,Aplicação,Sub A,lsin,CI-51,NOC N1,Monitoramento,NAO,NAO,Erro de Configuração,Patch aplicado,1537.8050641241846
INC102936,2025-09-26 22:34:00,2025-09-26 22:50:44.246997648,2025-09-27 00:47:44.246997648,4 - Baixa,Rede,Sub C,lsin,CI-12,NOC N2,Monitoramento,NAO,NAO,Erro de Configuração,Reinício de serviço,1004.2469976482707
INC102937,2025-09-26 23:53:00,2025-09-27 01:07:51.840115812,2025-09-27 03:17:51.840115812,4 - Baixa,Infraestrutura,Sub C,lsin,CI-286,Suporte N3,Monitoramento,NAO,NAO,Erro de Configuração,Ajuste de configuração,4491.840115810156
INC102938,2025-09-27 02:33:00,2025-09-27 03:04:16.454579754,2025-09-27 06:35:16.454579754,3 - Média,Rede,Sub C,lhco,CI-139,Suporte N3,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,1876.4545797550563
INC102939,2025-09-27 03:13:00,2025-09-27 05:30:29.424598650,2025-09-27 07:04:29.424598650,3 - Média,Banco de Dados,Sub B,lhvp,CI-285,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,8249.424598651503
INC102940,2025-09-27 03:44:00,2025-09-27 04:17:15.814943976,2025-09-27 07:36:15.814943976,3 - Média,Rede,Sub C,lsin,CI-303,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,1995.8149439762872
INC102941,2025-09-27 09:21:00,2025-09-27 10:05:03.302126880,2025-09-27 11:33:03.302126880,3 - Média,Infraestrutura,Sub B,lhco,CI-51,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,2643.302126880346
INC102942,2025-09-27 17:37:00,2025-09-27 18:47:27.821057820,2025-09-27 21:45:27.821057820,2 - Alta,Infraestrutura,Sub B,lcem,CI-350,NOC N1,Monitoramento,SIM,NAO,Manutenção Programada,Ajuste de configuração,4227.8210578190965
INC102943,2025-09-27 21:12:00,2025-09-27 22:53:09.205990218,2025-09-28 00:02:09.205990218,2 - Alta,Aplicação,Sub A,lhvp,CI-291,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,6069.205990215789
INC102944,2025-09-28 00:17:00,2025-09-28 01:46:52.370701638,2025-09-28 01:46:52.370701638,4 - Baixa,Aplicação,Sub C,lcem,CI-70,SRE,Monitoramento,NAO,NAO,Manutenção Programada,Reinício de serviço,5392.370701635163
INC102945,2025-09-28 00:32:00,2025-09-28 02:15:46.190852514,2025-09-28 05:15:46.190852514,4 - Baixa,Infraestrutura,Sub A,lsin,CI-75,NOC N2,Monitoramento,NAO,NAO,Manutenção Programada,Ajuste de configuração,6226.190852512024
INC102946,2025-09-28 00:48:00,2025-09-28 02:52:02.440070748,2025-09-28 04:19:02.440070748,2 - Alta,Aplicação,Sub C,lcem,CI-267,SRE,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,7442.44007074593
INC102947,2025-09-28 01:47:00,2025-09-28 02:50:56.342400990,2025-09-28 04:27:56.342400990,3 - Média,Infraestrutura,Sub C,lsin,CI-360,Suporte N3,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,3836.3424009889886
INC102948,2025-09-28 02:21:00,2025-09-28 03:32:30.847870806,2025-09-28 07:02:30.847870806,4 - Baixa,Rede,Sub C,lsin,CI-128,NOC N2,Monitoramento,NAO,NAO,Falha de Aplicação,Ajuste de configuração,4290.847870808522
INC102949,2025-09-28 04:15:00,2025-09-28 05:21:19.279000536,2025-09-28 06:07:19.279000536,3 - Média,Infraestrutura,Sub A,lhco,CI-70,NOC N2,Manual,SIM,NAO,Manutenção Programada,Patch aplicado,3979.2790005381094
INC102950,2025-09-28 05:21:00,2025-09-28 06:34:58.482487224,2025-09-28 08:22:58.482487224,2 - Alta,Banco de Dados,Sub A,lsin,CI-349,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,4438.482487221055
INC102951,2025-09-28 05:59:00,2025-09-28 07:02:19.874989992,2025-09-28 07:33:19.874989992,4 - Baixa,Banco de Dados,Sub A,lsin,CI-195,Suporte N3,Monitoramento,NAO,NAO,Erro de Configuração,Ajuste de configuração,3799.8749899936383
INC102952,2025-09-28 07:30:00,2025-09-28 09:11:31.707257064,2025-09-28 11:55:31.707257064,3 - Média,Banco de Dados,Sub A,lsin,CI-321,SRE,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,6091.707257062677
INC102953,2025-09-28 08:24:00,2025-09-28 09:54:07.003360866,2025-09-28 11:01:07.003360866,3 - Média,Infraestrutura,Sub A,lhco,CI-80,Suporte N3,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,5407.003360867776
INC102954,2025-09-28 14:40:00,2025-09-28 16:18:05.479488906,2025-09-28 17:21:05.479488906,3 - Média,Aplicação,Sub A,lrev,CI-65,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,5885.479488908525
INC102955,2025-09-28 15:30:00,2025-09-28 16:52:15.721054296,2025-09-28 18:18:15.721054296,3 - Média,Aplicação,Sub B,lcem,CI-125,NOC N2,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,4935.721054295881
INC102956,2025-09-28 17:55:00,2025-09-28 21:25:33.879530748,2025-09-28 22:41:33.879530748,2 - Alta,Banco de Dados,Sub B,lhco,CI-363,SRE,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,12633.87953074702
INC102957,2025-09-28 20:33:00,2025-09-28 21:11:29.948939664,2025-09-28 23:38:29.948939664,3 - Média,Infraestrutura,Sub C,lhco,CI-344,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,2309.94893966212
INC102958,2025-09-28 20:52:00,2025-09-28 22:32:20.656307688,2025-09-29 00:58:20.656307688,3 - Média,Infraestrutura,Sub B,lsin,CI-175,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,6020.656307686644
INC102959,2025-09-28 22:03:00,2025-09-29 02:00:48.146449170,2025-09-29 02:37:48.146449170,2 - Alta,Infraestrutura,Sub A,lrev,CI-306,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,14268.146449167067
INC102960,2025-09-28 22:26:00,2025-09-28 23:57:14.558311044,2025-09-29 00:09:14.558311044,2 - Alta,Infraestrutura,Sub A,lsin,CI-171,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,5474.558311044688
INC102961,2025-09-28 23:57:00,2025-09-29 00:40:39.514679004,2025-09-29 00:51:39.514679004,3 - Média,Banco de Dados,Sub B,lhvp,CI-290,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,2619.5146790056588
INC102962,2025-09-29 03:14:00,2025-09-29 03:46:11.061194196,2025-09-29 04:37:11.061194196,2 - Alta,Rede,Sub C,lrev,CI-210,NOC N2,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,1931.0611941948116
INC102963,2025-09-29 03:42:00,2025-09-29 06:46:06.800178792,2025-09-29 10:39:06.800178792,3 - Média,Banco de Dados,Sub C,lsin,CI-187,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,11046.800178790605
INC102964,2025-09-29 05:53:00,2025-09-29 06:22:29.282379324,2025-09-29 06:39:29.282379324,3 - Média,Rede,Sub C,lhvp,CI-310,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,1769.2823793259256
INC102965,2025-09-29 09:49:00,2025-09-29 10:41:16.963911510,2025-09-29 11:37:16.963911510,4 - Baixa,Banco de Dados,Sub A,lhco,CI-95,SRE,Monitoramento,NAO,NAO,Falha de Rede,Patch aplicado,3136.9639115120913
INC102966,2025-09-29 12:43:00,2025-09-29 17:28:45.306236616,2025-09-29 17:42:45.306236616,3 - Média,Rede,Sub B,lhco,CI-299,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,17145.306236615594
INC102967,2025-09-29 13:34:00,2025-09-29 15:12:31.135389594,2025-09-29 19:01:31.135389594,3 - Média,Rede,Sub A,lsin,CI-375,SRE,Manual,SIM,NAO,Erro de Configuração,Ajuste de configuração,5911.135389595448
INC102968,2025-09-29 14:18:00,2025-09-29 15:35:42.583915734,2025-09-29 17:07:42.583915734,2 - Alta,Rede,Sub A,lhvp,CI-248,SRE,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,4662.583915732899
INC102969,2025-09-29 17:39:00,2025-09-29 19:17:15.945683153,2025-09-29 20:11:15.945683153,3 - Média,Banco de Dados,Sub C,lrev,CI-153,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,5895.945683153425
INC102970,2025-09-29 23:38:00,2025-09-30 02:04:55.399582566,2025-09-30 02:11:55.399582566,4 - Baixa,Banco de Dados,Sub A,lcem,CI-176,SRE,Monitoramento,NAO,NAO,Falha de Aplicação,Ajuste de configuração,8815.399582568647
INC102971,2025-09-30 01:29:00,2025-09-30 04:57:06.753067092,2025-09-30 07:50:06.753067092,2 - Alta,Infraestrutura,Sub C,lrev,CI-339,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,12486.753067094513
INC102972,2025-09-30 04:29:00,2025-09-30 05:26:00.857240424,2025-09-30 09:10:00.857240424,4 - Baixa,Banco de Dados,Sub A,lrev,CI-173,NOC N1,Monitoramento,NAO,NAO,Falha de Rede,Patch aplicado,3420.8572404251704
INC102973,2025-09-30 06:14:00,2025-09-30 06:51:28.334339316,2025-09-30 08:49:28.334339316,4 - Baixa,Rede,Sub A,lhvp,CI-66,SRE,Monitoramento,NAO,NAO,Manutenção Programada,Patch aplicado,2248.3343393165637
INC102974,2025-09-30 09:54:00,2025-09-30 11:05:16.392106998,2025-09-30 11:21:16.392106998,2 - Alta,Infraestrutura,Sub C,lhvp,CI-25,SRE,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,4276.3921070002625
INC102975,2025-09-30 10:24:00,2025-09-30 10:59:53.479262772,2025-09-30 13:37:53.479262772,3 - Média,Rede,Sub A,lsin,CI-145,NOC N2,Monitoramento,SIM,NAO,Manutenção Programada,Patch aplicado,2153.479262771773
INC102976,2025-09-30 12:49:00,2025-09-30 12:56:11.897135748,2025-09-30 14:05:11.897135748,2 - Alta,Infraestrutura,Sub C,lhco,CI-81,SRE,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,431.89713574925474
INC102977,2025-09-30 15:44:00,2025-09-30 18:37:27.060170124,2025-09-30 19:14:27.060170124,4 - Baixa,Banco de Dados,Sub C,lrev,CI-160,SRE,Monitoramento,NAO,NAO,Falha de Aplicação,Reinício de serviço,10407.060170124161
INC102978,2025-09-30 19:44:00,2025-09-30 21:37:59.649923598,2025-10-01 00:09:59.649923598,4 - Baixa,Aplicação,Sub B,lhco,CI-116,NOC N2,Monitoramento,NAO,NAO,Erro de Configuração,Patch aplicado,6839.649923597643
INC102979,2025-09-30 23:42:00,2025-10-01 00:29:31.644700782,2025-10-01 01:36:31.644700782,4 - Baixa,Banco de Dados,Sub C,lhvp,CI-26,NOC N2,Manual,NAO,NAO,Falha de Aplicação,Reinício de serviço,2851.6447007792276
INC102980,2025-10-01 03:04:00,2025-10-01 03:24:43.311826146,2025-10-01 06:59:43.311826146,2 - Alta,Aplicação,Sub B,lhco,CI-287,Suporte N3,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,1243.3118261434063
INC102981,2025-10-01 09:22:00,2025-10-01 09:54:41.887666116,2025-10-01 13:20:41.887666116,4 - Baixa,Infraestrutura,Sub C,lsin,CI-38,NOC N2,Monitoramento,NAO,NAO,Falha de Aplicação,Patch aplicado,1961.887666117061
INC102982,2025-10-01 10:44:00,2025-10-01 13:14:35.080640514,2025-10-01 14:02:35.080640514,2 - Alta,Infraestrutura,Sub C,lcem,CI-394,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,9035.080640514221
INC102983,2025-10-01 11:02:00,2025-10-01 12:27:31.352651376,2025-10-01 14:19:31.352651376,2 - Alta,Banco de Dados,Sub B,lhvp,CI-35,SRE,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,5131.352651377481
INC102984,2025-10-01 14:09:00,2025-10-01 15:52:25.782702960,2025-10-01 19:24:25.782702960,3 - Média,Infraestrutura,Sub A,lhco,CI-122,NOC N1,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,6205.782702961873
INC102985,2025-10-01 15:28:00,2025-10-01 15:49:57.966181104,2025-10-01 19:06:57.966181104,3 - Média,Infraestrutura,Sub C,lsin,CI-335,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,1317.9661811065223
INC102986,2025-10-01 15:35:00,2025-10-01 16:10:39.079670790,2025-10-01 18:53:39.079670790,3 - Média,Banco de Dados,Sub B,lsin,CI-44,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,2139.0796707904715
INC102987,2025-10-01 21:47:00,2025-10-01 23:31:07.420661922,2025-10-02 03:20:07.420661922,3 - Média,Banco de Dados,Sub B,lhvp,CI-91,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,6247.420661920616
INC102988,2025-10-02 03:17:00,2025-10-02 07:08:36.293204118,2025-10-02 08:55:36.293204118,2 - Alta,Infraestrutura,Sub C,lhco,CI-74,Suporte N3,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,13896.293204117463
INC102989,2025-10-02 04:23:00,2025-10-02 05:27:03.173842620,2025-10-02 06:15:03.173842620,3 - Média,Rede,Sub C,lhco,CI-9,SRE,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,3843.173842622683
INC102990,2025-10-02 06:12:00,2025-10-02 07:25:03.207174162,2025-10-02 10:32:03.207174162,4 - Baixa,Infraestrutura,Sub A,lsin,CI-326,NOC N2,Monitoramento,NAO,NAO,Manutenção Programada,Patch aplicado,4383.207174164851
INC102991,2025-10-02 10:20:00,2025-10-02 12:12:52.348616694,2025-10-02 15:34:52.348616694,4 - Baixa,Aplicação,Sub C,lhco,CI-185,SRE,Monitoramento,NAO,NAO,Falha de Rede,Ajuste de configuração,6772.348616695417
INC102992,2025-10-02 10:23:00,2025-10-02 11:24:49.907497374,2025-10-02 13:43:49.907497374,4 - Baixa,Rede,Sub A,lsin,CI-331,SRE,Monitoramento,NAO,NAO,Falha de Aplicação,Ajuste de configuração,3709.907497374247
INC102993,2025-10-02 11:45:00,2025-10-02 13:29:18.662462988,2025-10-02 15:23:18.662462988,4 - Baixa,Banco de Dados,Sub C,lhco,CI-122,Suporte N3,Monitoramento,NAO,NAO,Erro de Configuração,Ajuste de configuração,6258.662462985447
INC102994,2025-10-02 12:55:00,2025-10-02 16:37:51.661693560,2025-10-02 17:59:51.661693560,4 - Baixa,Rede,Sub A,lsin,CI-369,Suporte N3,Monitoramento,NAO,NAO,Erro de Configuração,Reinício de serviço,13371.661693558013
INC102995,2025-10-02 16:20:00,2025-10-02 16:42:42.498148938,2025-10-02 19:11:42.498148938,3 - Média,Aplicação,Sub B,lrev,CI-62,NOC N2,Monitoramento,SIM,NAO,Manutenção Programada,Patch aplicado,1362.4981489379659
INC102996,2025-10-02 20:32:00,2025-10-02 23:01:47.362088952,2025-10-02 23:43:47.362088952,4 - Baixa,Banco de Dados,Sub C,lhco,CI-354,SRE,Manual,NAO,NAO,Falha de Rede,Reinício de serviço,8987.362088952508
INC102997,2025-10-02 23:36:00,2025-10-02 23:58:15.367614258,2025-10-03 00:55:15.367614258,2 - Alta,Rede,Sub C,lsin,CI-118,Suporte N3,Manual,SIM,NAO,Erro de Configuração,Ajuste de configuração,1335.367614255256
INC102998,2025-10-02 23:46:00,2025-10-03 00:13:38.411789142,2025-10-03 02:45:38.411789142,2 - Alta,Aplicação,Sub A,lsin,CI-370,SRE,Manual,SIM,NAO,Erro de Configuração,Patch aplicado,1658.4117891396768
INC102999,2025-10-03 03:48:00,2025-10-03 04:39:41.049711720,2025-10-03 07:33:41.049711720,4 - Baixa,Aplicação,Sub C,lrev,CI-172,NOC N1,Monitoramento,NAO,NAO,Falha de Rede,Patch aplicado,3101.049711720463
INC103000,2025-10-03 06:23:00,2025-10-03 06:35:24.609319770,2025-10-03 09:50:24.609319770,4 - Baixa,Rede,Sub C,lsin,CI-74,Suporte N3,Monitoramento,NAO,NAO,Falha de Aplicação,Reinício de serviço,744.6093197683351
INC103001,2025-10-03 07:41:00,2025-10-03 08:21:25.374126312,2025-10-03 10:12:25.374126312,2 - Alta,Infraestrutura,Sub B,lsin,CI-196,SRE,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,2425.3741263119578
INC103002,2025-10-03 07:41:00,2025-10-03 09:52:07.617705869,2025-10-03 12:23:07.617705869,3 - Média,Banco de Dados,Sub B,lhvp,CI-169,Suporte N3,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,7867.6177058687845
INC103003,2025-10-03 10:04:00,2025-10-03 10:26:27.110477442,2025-10-03 13:03:27.110477442,3 - Média,Aplicação,Sub A,lcem,CI-33,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,1347.1104774442624
INC103004,2025-10-03 13:01:00,2025-10-03 14:06:03.353468472,2025-10-03 15:52:03.353468472,4 - Baixa,Infraestrutura,Sub B,lcem,CI-121,NOC N2,Monitoramento,NAO,NAO,Manutenção Programada,Ajuste de configuração,3903.353468471553
INC103005,2025-10-03 13:25:00,2025-10-03 15:17:08.233744140,2025-10-03 15:36:08.233744140,3 - Média,Banco de Dados,Sub C,lhco,CI-353,Suporte N3,Monitoramento,SIM,NAO,Manutenção Programada,Ajuste de configuração,6728.233744139692
INC103006,2025-10-03 16:49:00,2025-10-03 19:04:01.881984204,2025-10-03 22:35:01.881984204,3 - Média,Rede,Sub A,lsin,CI-23,Suporte N3,Manual,SIM,NAO,Falha de Rede,Ajuste de configuração,8101.881984202784
INC103007,2025-10-03 19:17:00,2025-10-03 19:49:45.408447576,2025-10-03 23:14:45.408447576,4 - Baixa,Banco de Dados,Sub C,lhvp,CI-269,NOC N1,Manual,NAO,NAO,Manutenção Programada,Patch aplicado,1965.4084475786342
INC103008,2025-10-03 19:34:00,2025-10-03 20:28:54.104901456,2025-10-03 21:33:54.104901456,3 - Média,Infraestrutura,Sub A,lsin,CI-288,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,3294.1049014544838
INC103009,2025-10-03 20:30:00,2025-10-03 20:49:06.065752236,2025-10-03 23:45:06.065752236,2 - Alta,Aplicação,Sub B,lcem,CI-246,NOC N2,Manual,SIM,NAO,Manutenção Programada,Patch aplicado,1146.0657522343276
INC103010,2025-10-03 23:17:00,2025-10-03 23:43:00.037409070,2025-10-03 23:49:00.037409070,3 - Média,Infraestrutura,Sub C,lsin,CI-309,NOC N2,Manual,SIM,NAO,Falha de Rede,Ajuste de configuração,1560.037409071962
INC103011,2025-10-03 23:45:00,2025-10-04 00:20:50.373302412,2025-10-04 03:22:50.373302412,2 - Alta,Rede,Sub A,lsin,CI-213,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,2150.3733024139874
INC103012,2025-10-04 00:32:00,2025-10-04 01:19:51.531321222,2025-10-04 04:11:51.531321222,4 - Baixa,Aplicação,Sub A,lhco,CI-27,Suporte N3,Monitoramento,NAO,NAO,Falha de Rede,Patch aplicado,2871.531321223059
INC103013,2025-10-04 01:04:00,2025-10-04 01:50:02.658072540,2025-10-04 04:23:02.658072540,2 - Alta,Infraestrutura,Sub A,lhco,CI-303,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,2762.6580725382823
INC103014,2025-10-04 01:59:00,2025-10-04 02:06:30.582056933,2025-10-04 03:35:30.582056933,3 - Média,Aplicação,Sub B,lhco,CI-267,SRE,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,450.582056931943
INC103015,2025-10-04 02:01:00,2025-10-04 02:40:02.841312948,2025-10-04 03:11:02.841312948,3 - Média,Infraestrutura,Sub C,lrev,CI-247,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,2342.8413129465407
INC103016,2025-10-04 02:49:00,2025-10-04 03:35:31.852478729,2025-10-04 04:39:31.852478729,2 - Alta,Infraestrutura,Sub A,lhco,CI-331,SRE,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,2791.8524787314227
INC103017,2025-10-04 04:16:00,2025-10-04 05:58:32.685242573,2025-10-04 09:32:32.685242573,4 - Baixa,Infraestrutura,Sub B,lsin,CI-284,NOC N1,Monitoramento,NAO,NAO,Erro de Configuração,Patch aplicado,6152.685242576023
INC103018,2025-10-04 07:50:00,2025-10-04 08:46:28.398829104,2025-10-04 09:30:28.398829104,4 - Baixa,Banco de Dados,Sub B,lrev,CI-372,NOC N1,Monitoramento,NAO,NAO,Manutenção Programada,Ajuste de configuração,3388.3988291027426
